# stan_version_major = 2
# stan_version_minor = 29
# stan_version_patch = 0
# model = prior_model
# start_datetime = 2023-04-13 09:20:00 UTC
# method = sample (Default)
#   sample
#     num_samples = 1000 (Default)
#     num_warmup = 0
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = fixed_param
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/tmpjdx6wopj/m6nqqjez.json
# init = 2 (Default)
# random
#   seed = 123456
# output
#   file = /home/AGH-Data-Analytics/lab_5/samples/prior-20230413092000.csv
#   diagnostic_file =  (Default)
#   refresh = 1000
#   sig_figs = -1 (Default)
#   profile_file = profile.csv (Default)
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.29.0
# stancflags = 
lp__,accept_stat__,beta.1,beta.2,alpha,lambda.1,lambda.2,lambda.3,lambda.4,lambda.5,lambda.6,lambda.7,lambda.8,lambda.9,lambda.10,y_ppc.1,y_ppc.2,y_ppc.3,y_ppc.4,y_ppc.5,y_ppc.6,y_ppc.7,y_ppc.8,y_ppc.9,y_ppc.10
0,0,2.48158,-2.00366,2.6997,-1408.43,-969.147,-1431.13,-1677.58,-1573.68,-670.51,-1463.57,-1568.63,-404.41,-2078.6,0,0,0,0,0,0,0,0,0,0
0,0,-1.95836,-0.521013,2.97164,-426.452,-314.83,-450.581,-514.666,-464.217,-226.761,-446,-457.695,-144.548,-595.512,0,0,0,0,0,0,0,0,0,0
0,0,0.823103,-0.133084,1.76517,-76.1641,-46.3287,-73.0641,-89.4334,-88.457,-29.1261,-78.5104,-89.4378,-14.7429,-121.994,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.656704,-0.930789,1.54005,-665.898,-462.33,-679.917,-794.404,-741.675,-321.615,-692.509,-738.334,-195.519,-976.234,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.398473,-1.8815,-1.52614,-1372.99,-962.42,-1407.83,-1639.25,-1524.3,-674.263,-1428.63,-1515.69,-414.726,-1998.44,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.508545,-1.12703,-0.0870043,-839.535,-594.35,-865.636,-1004.26,-928.681,-418.753,-874.363,-922.029,-259.552,-1212.69,0,0,0,0,0,0,0,0,0,0
0,0,0.95353,-2.52486,-5.19465,-1835.55,-1284.18,-1879.38,-2189.93,-2039.45,-899.168,-1909.39,-2028.73,-552.981,-2675.71,0,0,0,0,0,0,0,0,0,0
0,0,-2.03233,-0.0395447,-6.41809,-84.2198,-77.6313,-99.2369,-104.101,-83.3187,-63.4121,-89.4707,-79.0563,-47.7538,-93.284,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.64925,-2.85758,0.198125,-2009.68,-1383.08,-2041.29,-2392.77,-2245.58,-957.61,-2088.11,-2238.6,-578.653,-2965.69,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0904645,-0.298672,-3.83558,-225.232,-160.212,-231.839,-268.576,-248.945,-113.855,-234.373,-247.271,-71.8869,-324.21,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.960588,-1.66446,-1.89162,-1246.66,-884.766,-1286.67,-1491.4,-1377.89,-624.597,-1298.51,-1367.65,-388.435,-1797.33,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.05511,-1.02294,-0.800065,-800.964,-580.017,-835.809,-961.631,-878.689,-414.263,-835.763,-869.464,-261.798,-1136.47,0,0,0,0,0,0,0,0,0,0
0,0,0.341808,-0.0372715,0.37696,-18.7769,-10.3099,-17.1297,-21.7141,-22.4423,-5.93737,-19.2115,-22.9395,-2.46566,-31.8347,0,0,0,0,0,0,0,0,0,0
0,0,1.33446,-2.05951,1.55738,-1478.1,-1027.79,-1509.95,-1763.27,-1645.53,-715.963,-1537.22,-1637.9,-436.363,-2164.53,0,0,0,0,0,0,0,0,0,0
0,0,-3.45625,-0.62175,0.0280748,-539.286,-407.201,-575.915,-652.39,-582.114,-297.627,-564.851,-572.093,-193.922,-738.795,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.13288,-2.4426,3.87442,-1864.19,-1334.83,-1934.97,-2235.41,-2053.33,-946.139,-1943.73,-2034.85,-590.952,-2668.87,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.32371,-2.28516,-0.644682,-1709.72,-1212.88,-1764.69,-2045.76,-1889.88,-855.669,-1780.92,-1875.81,-531.414,-2465.74,0,0,0,0,0,0,0,0,0,0
0,0,-0.821922,-0.767523,-0.419897,-583.508,-417.01,-604.612,-699.017,-643.266,-295.524,-608.178,-637.785,-184.728,-836.682,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.44026,-0.227003,1.96165,-154.092,-104.165,-155.551,-183.472,-173.133,-70.968,-160.022,-172.879,-41.6159,-230.338,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.214715,-1.3197,-2.82639,-966.334,-678.424,-991.225,-1153.55,-1072.34,-476.049,-1005.5,-1066.17,-293.684,-1404.9,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.0383917,-1.22494,0.446817,-899.581,-632.582,-924.348,-1075.02,-997.499,-443.788,-936.406,-991.298,-273.329,-1306.18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.949156,-1.60191,-1.13484,-1154.15,-803.989,-1179.55,-1376.58,-1284.2,-561.093,-1200.31,-1278.09,-343.173,-1687.89,0,0,0,0,0,0,0,0,0,0
0,0,-5.38262,0.0291886,1.47366,-106.285,-118.031,-143.379,-139.789,-93.1845,-100.995,-116.174,-82.5652,-78.1392,-85.8289,0,0,0,0,0,0,0,0,0,0
0,0,-1.42407,-4.23889,4.75847,-3140.76,-2218.11,-3235.51,-3756.89,-3477.02,-1559.62,-3270.78,-3452.98,-963.298,-4545.22,0,0,0,0,0,0,0,0,0,0
0,0,2.29165,-2.34672,-1.8077,-1669.3,-1155.42,-1700.19,-1988.84,-1861.62,-803.194,-1735.12,-1854.47,-488.459,-2452.99,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.09471,-2.67695,-1.80252,-1940.41,-1355.74,-1986.29,-2315.55,-2156.76,-947.869,-2018.53,-2145.56,-581.247,-2831.35,0,0,0,0,0,0,0,0,0,0
0,0,0.526237,-2.83479,-0.265911,-2068.37,-1449.86,-2121.39,-2470.07,-2296.21,-1015.41,-2152.37,-2283.09,-624.005,-3010.58,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.49423,-0.129919,-0.10827,-131.33,-104.502,-144.388,-160.368,-138.735,-78.5178,-138.216,-135.097,-52.9879,-171.475,0,0,0,0,0,0,0,0,0,0
0,0,0.106694,-1.49021,-2.14173,-1093.4,-768.424,-1122.45,-1305.75,-1212.83,-539.358,-1137.89,-1205.59,-332.752,-1588.36,0,0,0,0,0,0,0,0,0,0
0,0,-2.52315,-0.820355,-0.524228,-663.22,-486.906,-697.289,-798.193,-723.802,-350.479,-692.877,-714.654,-223.834,-930.532,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.26772,-5.00988,4.56506,-3570.26,-2473.84,-3640.58,-4256.8,-3979.58,-1719.39,-3712.02,-3963.07,-1044.35,-5242.07,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-3.50902,-2.01456,0.900622,-1562,-1126.34,-1626.85,-1874.64,-1716.15,-802.058,-1629.45,-1699.06,-504.49,-2223.81,0,0,0,0,0,0,0,0,0,0
0,0,-2.83911,-0.458941,1.98209,-403.019,-305.809,-432.072,-488.521,-434.056,-223.776,-422.465,-426.083,-145.787,-549.709,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.1839,-0.905325,-0.797865,-564.893,-363.348,-553.712,-665.067,-645.687,-240.664,-583.685,-649.528,-135.743,-873.829,0,0,0,0,0,0,0,0,0,0
0,0,1.09037,-2.33934,1.17088,-1689.74,-1178.67,-1728.89,-2016.63,-1879.06,-822.773,-1757.74,-1869.55,-503.056,-2468.58,0,0,0,0,0,0,0,0,0,0
0,0,-0.535315,-1.05055,-1.58476,-785.534,-557.05,-810.292,-939.509,-868.507,-393.124,-818.121,-862.184,-244.422,-1133.24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1.44657,-0.489859,-0.24281,-325.081,-216.846,-324.753,-385.005,-367.163,-147.194,-336.884,-367.607,-86.3362,-490.608,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.41209,-1.6039,-1.05125,-1212.2,-863.965,-1254.17,-1451.45,-1337.69,-611.316,-1263.14,-1326.85,-381.314,-1741.87,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.55779,-0.789323,-0.635006,-641.385,-471.87,-675.076,-772.162,-699.415,-340.083,-670.18,-690.353,-217.579,-898.324,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.283877,-3.4996,-2.33455,-2564.23,-1801.03,-2632.23,-3062.68,-2844.76,-1263.23,-2668.65,-2827.83,-778.203,-3726.66,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.398755,-4.00819,1.53627,-2930.9,-2056.72,-3008.27,-3501.28,-3252.35,-1441.05,-3050.35,-3233.11,-885.909,-4262.42,0,0,0,0,0,0,0,0,0,0
0,0,1.29735,-2.11088,-1.22935,-1519.48,-1058.01,-1552.61,-1812.25,-1690.94,-738.122,-1580.21,-1682.98,-451.197,-2222.88,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.70314,-1.82121,-1.02875,-1402.68,-1008.35,-1458.02,-1682.03,-1542.97,-717.074,-1462.72,-1528.45,-450.41,-2001.91,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.810309,-4.56813,-0.384612,-3372.84,-2377.8,-3469.87,-4031.75,-3736.67,-1671.06,-3511.5,-3712.21,-1032.04,-4887.84,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.772953,-0.416358,2.94969,-321.208,-231.215,-334.946,-386.158,-352.971,-164.004,-335.245,-349.343,-102.265,-457.893,0,0,0,0,0,0,0,0,0,0
0,0,0.951961,-1.58253,-0.692027,-1139.42,-793.478,-1164.41,-1359.06,-1267.93,-553.576,-1184.99,-1261.92,-338.365,-1666.72,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.14979,-0.990073,1.47124,-752.837,-538.151,-780.687,-902.466,-829.743,-381.081,-784.839,-822.493,-237.712,-1079.24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.816891,-2.02345,0.431355,-1465.18,-1023.25,-1499.93,-1748.81,-1628.68,-714.903,-1524.24,-1620.2,-437.728,-2138.59,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.64066,-0.775045,0.352656,-553.155,-383.554,-564.171,-659.501,-616.439,-266.76,-575.125,-613.846,-162.232,-811.751,0,0,0,0,0,0,0,0,0,0
0,0,-0.268359,-1.29596,-2.67491,-960.353,-678.101,-988.151,-1147.55,-1063.49,-477.45,-999.769,-1056.48,-295.969,-1390.08,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.287813,-2.88655,2.5487,-2109.27,-1479.71,-2164.99,-2520.03,-2340.77,-1036.34,-2195.29,-2326.91,-636.546,-3068.18,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.568287,-2.67512,3.54865,-1946.35,-1362.61,-1995.87,-2324.91,-2161.5,-952.91,-2025.47,-2149.26,-583.91,-2835.63,0,0,0,0,0,0,0,0,0,0
0,0,1.7497,-5.19026,0.943689,-3766.72,-2633.49,-3858.28,-4496.68,-4185.44,-1841.19,-3918.93,-4162.99,-1128.49,-5493.39,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.98861,-2.00522,-2.32293,-1402.43,-962.304,-1421.62,-1668.26,-1568.83,-665.453,-1456.61,-1564.78,-401.67,-2074.14,0,0,0,0,0,0,0,0,0,0
0,0,-1.27947,-0.308512,1.50191,-255.654,-189.677,-270.78,-308.727,-277.776,-137.048,-267.468,-273.674,-87.7679,-355.521,0,0,0,0,0,0,0,0,0,0
0,0,0.507013,-1.0272,-1.3468,-743.145,-518.708,-760.14,-886.486,-826.335,-362.547,-772.947,-822.214,-222.301,-1085.19,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.850326,-0.300523,-1.48373,-242.475,-177.812,-254.438,-291.402,-264.816,-128.13,-253.192,-261.613,-82.1055,-340.548,0,0,0,0,0,0,0,0,0,0
0,0,-0.948004,-0.511158,0.779333,-397.162,-286.678,-414.022,-476.894,-436.159,-204.168,-414.393,-431.707,-128.377,-564.971,0,0,0,0,0,0,0,0,0,0
0,0,-0.228773,-2.87733,-2.37524,-2119.83,-1492.8,-2178.97,-2532.89,-2349.56,-1048.77,-2206.6,-2334.71,-647.68,-3074.64,0,0,0,0,0,0,0,0,0,0
0,0,1.73007,-2.0385,-1.13478,-1455.87,-1009.75,-1484.53,-1735.27,-1622.41,-702.741,-1513.57,-1615.68,-428.04,-2136.12,0,0,0,0,0,0,0,0,0,0
0,0,0.106243,-2.44493,-1.44994,-1793.48,-1260.38,-1841.63,-2142.36,-1989.28,-884.283,-1866.61,-1977.27,-544.969,-2605.41,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.29906,-1.75825,0.163142,-1235.22,-849.62,-1254.29,-1470.56,-1380.48,-588.045,-1283.37,-1376.28,-355.143,-1823.56,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.29077,-1.20736,-1.8291,-919.013,-657.099,-952.196,-1100.7,-1013.02,-466.001,-957.816,-1004.4,-291.724,-1317.28,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.06213,-0.85265,-2.11585,-578.47,-390.53,-581.088,-685.964,-650.806,-267.47,-599.925,-650.667,-159.263,-865.673,0,0,0,0,0,0,0,0,0,0
0,0,-3.63145,-3.41743,-1.34427,-2596.9,-1855.53,-2690.66,-3111.01,-2863.03,-1314.72,-2706.68,-2838.68,-821.535,-3724.22,0,0,0,0,0,0,0,0,0,0
0,0,1.46667,-2.38911,-2.12263,-1720.53,-1198.23,-1758.04,-2051.9,-1914.59,-836.179,-1789.27,-1905.58,-511.427,-2516.64,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.675223,-0.470328,-1.46073,-330.476,-227.269,-335.156,-393.006,-369.453,-157.54,-343.235,-368.451,-95.5402,-487.975,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.27291,-0.918198,-0.777005,-705.284,-506.39,-732.559,-845.497,-776.194,-359.896,-735.376,-769.058,-225.902,-1007.58,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,3.24892,-0.418466,-0.870994,-230.051,-135.577,-215.678,-267.15,-270.026,-84.1285,-236.107,-274.432,-42.2063,-375.48,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.923631,-1.87057,-1.06568,-1396.23,-989.372,-1440.11,-1670.19,-1544.03,-697.61,-1454.2,-1532.83,-432.982,-2015.42,0,0,0,0,0,0,0,0,0,0
0,0,-5.28131,-0.856277,-0.327385,-755.586,-574.199,-809.68,-915.002,-813.525,-421.207,-791.837,-798.681,-275.778,-1029.31,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.745993,-0.57038,-5.3754,-406.13,-281.041,-412.316,-482.473,-453.253,-196.187,-421.75,-451.893,-120.634,-596.988,0,0,0,0,0,0,0,0,0,0
0,0,-0.972253,-1.2121,-1.09333,-914.108,-650.843,-945.156,-1094.24,-1009.13,-460.29,-952.416,-1001.13,-286.947,-1314.58,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.197393,-2.61166,3.60008,-1918.1,-1348.95,-1971.71,-2292.95,-2126.64,-945.967,-1996.84,-2113.18,-581.959,-2784.78,0,0,0,0,0,0,0,0,0,0
0,0,0.0829,-5.66606,-3.04038,-4159.94,-2924.65,-4272.68,-4969.6,-4613.39,-2052.41,-4329.75,-4585.22,-1265.24,-6041.23,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.60548,-1.04039,-4.62153,-705.736,-476.326,-708.306,-836.273,-794.178,-326.528,-731.737,-794.187,-194.941,-1056.36,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.449,-2.62937,3.73317,-1867.45,-1291.8,-1902.89,-2226.3,-2082.69,-896.669,-1941.43,-2074.44,-543.432,-2745.29,0,0,0,0,0,0,0,0,0,0
0,0,0.422397,-1.93275,3.02016,-1405.48,-983.72,-1441.18,-1678.91,-1560.95,-687.766,-1462.62,-1552.13,-421.225,-2048,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-0.131925,-4.90278,1.94192,-3599.86,-2531.19,-3698.84,-4301.89,-3991.82,-1775.63,-3747.21,-3967.04,-1093.49,-5227.32,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.111646,-0.991942,-3.22911,-728.635,-512.28,-747.693,-869.702,-808.214,-359.968,-758.17,-803.478,-222.646,-1058.18,0,0,0,0,0,0,0,0,0,0
0,0,3.09214,-2.23429,0.493517,-1565.26,-1075.1,-1588.3,-1863.12,-1750.19,-743.384,-1626.11,-1745.2,-448.279,-2313.23,0,0,0,0,0,0,0,0,0,0
0,0,-1.88791,-0.0760516,0.848605,-100.283,-85.5919,-115.02,-124.374,-102.591,-66.3283,-106.341,-98.4354,-46.3175,-121.756,0,0,0,0,0,0,0,0,0,0
0,0,1.11184,-1.48024,1.24152,-1058.57,-734.767,-1080.39,-1262.46,-1179.21,-511.257,-1100.76,-1174.04,-311.063,-1552.24,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,2.55566,-2.0248,2.98375,-1421.89,-977.923,-1444.49,-1693.54,-1588.98,-676.326,-1477.52,-1583.97,-407.657,-2099.23,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.21886,-1.21955,-2.46882,-926.874,-662.23,-959.797,-1109.8,-1022,-469.543,-965.898,-1013.47,-293.931,-1329.33,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-1.1936,-0.704118,-0.252771,-545.722,-393.418,-568.16,-654.766,-599.664,-280.209,-569.233,-593.757,-176.369,-777.102,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,4.09622,-0.511506,-0.679341,-277.816,-162.211,-259.372,-322.288,-326.929,-99.824,-284.968,-332.564,-49.2057,-455.828,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,-2.34751,-0.213396,-0.297146,-213.27,-169.097,-233.971,-260.218,-225.647,-126.844,-224.367,-219.885,-85.4446,-279.423,0,0,0,0,0,0,0,0,0,0
